Molecule_ID,Name,SMILES,Handedness
Mol_2205,(2S)-4-[(R)-methylsulfinyl]butan-2-amine,C[C@H](N)CC[S@@](C)=O,"1:S,4:S"
Mol_2206,(2S)-4-[(R)-methylsulfinyl]butan-2-amine_enantiomer,C[C@@H](N)CC[S@](C)=O,"1:R,4:R"
Mol_2207,(2R)-2-propan-2-ylpyrrolidine,CC(C)[C@H]1CCCN1,3:R
Mol_2208,(2R)-2-propan-2-ylpyrrolidine_enantiomer,CC(C)[C@@H]1CCCN1,3:S
Mol_2209,"(8R)-5,6,7,8-tetrahydroimidazo[1,2-a]pyridin-8-ol",O[C@@H]1CCCn2ccnc21,2:R
Mol_2210,"(8R)-5,6,7,8-tetrahydroimidazo[1,2-a]pyridin-8-ol_enantiomer",O[C@H]1CCCn2ccnc21,2:S
Mol_2211,ethyl (2R)-oxirane-2-carboxylate,CCOC(=O)[C@H]1CO1,5:R
Mol_2212,ethyl (2R)-oxirane-2-carboxylate_enantiomer,CCOC(=O)[C@@H]1CO1,5:S
Mol_2213,methyl (2R)-2-amino-4-bromobutanoate;hydrochloride,COC(=O)[C@H](N)CCBr.Cl,4:R
Mol_2214,methyl (2R)-2-amino-4-bromobutanoate;hydrochloride_enantiomer,COC(=O)[C@@H](N)CCBr.Cl,4:S
Mol_2215,(5R)-5-hydroxyhexan-2-one,CC(=O)CC[C@@H](C)O,1:R
Mol_2216,(5R)-5-hydroxyhexan-2-one_enantiomer,CC(=O)CC[C@H](C)O,1:S
Mol_2217,[(1R)-1-(oxan-4-yl)ethyl]azanium chloride,C[C@@H]([NH3+])C1CCOCC1.[Cl-],1:R
Mol_2218,[(1R)-1-(oxan-4-yl)ethyl]azanium chloride_enantiomer,C[C@H]([NH3+])C1CCOCC1.[Cl-],1:S
Mol_2219,2-[(2R)-morpholin-2-yl]acetic acid,O=C(O)C[C@@H]1CNCCO1,3:R
Mol_2220,2-[(2R)-morpholin-2-yl]acetic acid_enantiomer,O=C(O)C[C@H]1CNCCO1,3:S
Mol_2221,"(5R)-5-methyl-4,7-diazaspiro[2.5]octan-6-one",C[C@H]1NC2(CC2)CNC1=O,1:R
Mol_2222,"(5R)-5-methyl-4,7-diazaspiro[2.5]octan-6-one_enantiomer",C[C@@H]1NC2(CC2)CNC1=O,1:S
Mol_2223,2-[(2R)-5-oxopyrrolidin-2-yl]acetonitrile,N#CC[C@H]1CCC(=O)N1,5:R
Mol_2224,2-[(2R)-5-oxopyrrolidin-2-yl]acetonitrile_enantiomer,N#CC[C@@H]1CCC(=O)N1,5:S
Mol_2225,2-[(3R)-pyrrolidin-3-yl]acetonitrile;hydrochloride,Cl.N#CC[C@H]1CCNC1,4:R
Mol_2226,2-[(3R)-pyrrolidin-3-yl]acetonitrile;hydrochloride_enantiomer,Cl.N#CC[C@@H]1CCNC1,4:S
Mol_2227,(2R)-2-amino-3-(disulfanyl)propanoic acid,N[C@@H](CSS)C(=O)O,1:R
Mol_2228,(2R)-2-amino-3-(disulfanyl)propanoic acid_enantiomer,N[C@H](CSS)C(=O)O,1:S
Mol_2229,"(2R,3R)-3-hydroxy-2-methylbutanoic acid",C[C@@H](O)[C@@H](C)C(=O)O,"1:R,2:R"
Mol_2230,"(2R,3R)-3-hydroxy-2-methylbutanoic acid_enantiomer",C[C@H](O)[C@H](C)C(=O)O,"1:S,2:S"
Mol_2231,(1R)-1-(furan-2-yl)propan-1-ol,CC[C@@H](O)c1ccco1,2:R
Mol_2232,(1R)-1-(furan-2-yl)propan-1-ol_enantiomer,CC[C@H](O)c1ccco1,2:S
Mol_2233,(R)-tert-butyl-ethynyl-methylphosphane,C#C[P@](C)C(C)(C)C,4:S
Mol_2234,(R)-tert-butyl-ethynyl-methylphosphane_enantiomer,C#C[P@@](C)C(C)(C)C,4:R
Mol_2235,"(4R)-6-oxo-1,3-diazinane-4-carboxylate",O=C1C[C@H](C(=O)[O-])NCN1,1:R
Mol_2236,"(4R)-6-oxo-1,3-diazinane-4-carboxylate_enantiomer",O=C1C[C@@H](C(=O)[O-])NCN1,1:S
Mol_2237,(4R)-1-oxa-7-azaspiro[3.4]octane,C1C[C@@]2(CCO2)CN1,4:R
Mol_2238,(4R)-1-oxa-7-azaspiro[3.4]octane_enantiomer,C1C[C@]2(CCO2)CN1,4:S
Mol_2239,(5R)-5-ethyl-5-methyloxolan-2-one,CC[C@]1(C)CCC(=O)O1,2:R
Mol_2240,(5R)-5-ethyl-5-methyloxolan-2-one_enantiomer,CC[C@@]1(C)CCC(=O)O1,2:S
Mol_2241,methyl (5R)-5-hydroxyhexanoate,COC(=O)CCC[C@@H](C)O,1:R
Mol_2242,methyl (5R)-5-hydroxyhexanoate_enantiomer,COC(=O)CCC[C@H](C)O,1:S
Mol_2243,"(2S,3R,4S)-2-[(1R)-1-hydroxyethyl]pyrrolidine-3,4-diol",C[C@@H](O)[C@@H]1NC[C@H](O)[C@@H]1O,"1:R,2:S,3:R,4:S"
Mol_2244,"(2S,3R,4S)-2-[(1R)-1-hydroxyethyl]pyrrolidine-3,4-diol_enantiomer",C[C@H](O)[C@H]1NC[C@@H](O)[C@H]1O,"1:S,2:R,3:S,4:R"
Mol_2245,(2R)-1-[(R)-methylsulfinyl]propan-2-amine,C[C@@H](N)C[S@@](C)=O,"1:R,3:S"
Mol_2246,(2R)-1-[(R)-methylsulfinyl]propan-2-amine_enantiomer,C[C@H](N)C[S@](C)=O,"1:S,3:R"
Mol_2247,(1R)-1-(4-bromo-3-pyridinyl)ethanamine,C[C@@H](N)c1cnccc1Br,1:R
Mol_2248,(1R)-1-(4-bromo-3-pyridinyl)ethanamine_enantiomer,C[C@H](N)c1cnccc1Br,1:S
Mol_2249,"(4R)-3-methyl-1,3-thiazolidine-4-carboxylic acid",CN1CSC[C@H]1C(=O)O,5:R
Mol_2250,"(4R)-3-methyl-1,3-thiazolidine-4-carboxylic acid_enantiomer",CN1CSC[C@@H]1C(=O)O,5:S
Mol_2251,"(2R)-2-hydroxy-2,3,3-trimethylbutanal",CC(C)(C)[C@@](C)(O)C=O,1:R
Mol_2252,"(2R)-2-hydroxy-2,3,3-trimethylbutanal_enantiomer",CC(C)(C)[C@](C)(O)C=O,1:S
Mol_2253,(2R)-2-aminobut-3-en-1-ol;hydrochloride,C=C[C@@H](N)CO.Cl,2:R
Mol_2254,(2R)-2-aminobut-3-en-1-ol;hydrochloride_enantiomer,C=C[C@H](N)CO.Cl,2:S
Mol_2255,(1R)-1-(4-bromophenyl)ethanol,C[C@@H](O)c1ccc(Br)cc1,1:R
Mol_2256,(1R)-1-(4-bromophenyl)ethanol_enantiomer,C[C@H](O)c1ccc(Br)cc1,1:S
Mol_2257,2-[(3R)-oxolan-3-yl]oxyacetic acid,O=C(O)CO[C@@H]1CCOC1,4:R
Mol_2258,2-[(3R)-oxolan-3-yl]oxyacetic acid_enantiomer,O=C(O)CO[C@H]1CCOC1,4:S
Mol_2259,(3R)-3-methylmorpholin-4-amine,C[C@@H]1COCCN1N,1:R
Mol_2260,(3R)-3-methylmorpholin-4-amine_enantiomer,C[C@H]1COCCN1N,1:S
Mol_2261,"(2R)-4,4,4-trifluoro-2-methylbutan-1-amine;hydrochloride",C[C@@H](CN)CC(F)(F)F.Cl,1:R
Mol_2262,"(2R)-4,4,4-trifluoro-2-methylbutan-1-amine;hydrochloride_enantiomer",C[C@H](CN)CC(F)(F)F.Cl,1:S
Mol_2263,(1S)-1-[(2S)-oxolan-2-yl]ethanol,C[C@H](O)[C@@H]1CCCO1,"1:S,2:S"
Mol_2264,(1S)-1-[(2S)-oxolan-2-yl]ethanol_enantiomer,C[C@@H](O)[C@H]1CCCO1,"1:R,2:R"
Mol_2265,(2R)-2-amino-3-ethylsulfanylpropanoic acid,CCSC[C@H](N)C(=O)O,4:R
Mol_2266,(2R)-2-amino-3-ethylsulfanylpropanoic acid_enantiomer,CCSC[C@@H](N)C(=O)O,4:S
Mol_2267,(1R)-1-(1-methylimidazol-2-yl)ethanamine,C[C@@H](N)c1nccn1C,1:R
Mol_2268,(1R)-1-(1-methylimidazol-2-yl)ethanamine_enantiomer,C[C@H](N)c1nccn1C,1:S
Mol_2269,"(2R)-4-hydroxy-2,3-dimethyl-2H-furan-5-one",CC1=C(O)C(=O)O[C@@H]1C,1:R
Mol_2270,"(2R)-4-hydroxy-2,3-dimethyl-2H-furan-5-one_enantiomer",CC1=C(O)C(=O)O[C@H]1C,1:S
Mol_2271,(2R)-2-methyl-2-[(R)-methylsulfinyl]pent-4-enenitrile,C=CC[C@](C)(C#N)[S@@](C)=O,"1:R,7:S"
Mol_2272,(2R)-2-methyl-2-[(R)-methylsulfinyl]pent-4-enenitrile_enantiomer,C=CC[C@@](C)(C#N)[S@](C)=O,"1:S,7:R"
Mol_2273,(2R)-2-ethenylpiperidine;hydrochloride,C=C[C@H]1CCCCN1.Cl,2:R
Mol_2274,(2R)-2-ethenylpiperidine;hydrochloride_enantiomer,C=C[C@@H]1CCCCN1.Cl,2:S
Mol_2275,(2R)-2-benzylaziridine,c1ccc(C[C@@H]2CN2)cc1,1:R
Mol_2276,(2R)-2-benzylaziridine_enantiomer,c1ccc(C[C@H]2CN2)cc1,1:S
Mol_2277,"(1R)-2,2-difluorocyclopropane-1-carboxylic acid",O=C(O)[C@H]1CC1(F)F,1:R
Mol_2278,"(1R)-2,2-difluorocyclopropane-1-carboxylic acid_enantiomer",O=C(O)[C@@H]1CC1(F)F,1:S
Mol_2279,(3R)-3-methoxy-3-methylpyrrolidine;hydrochloride,CO[C@]1(C)CCNC1.Cl,1:R
Mol_2280,(3R)-3-methoxy-3-methylpyrrolidine;hydrochloride_enantiomer,CO[C@@]1(C)CCNC1.Cl,1:S
Mol_2281,(2R)-3-methylbutan-2-ol,CC(C)[C@@H](C)O,1:R
Mol_2282,(2R)-3-methylbutan-2-ol_enantiomer,CC(C)[C@H](C)O,1:S
Mol_2283,(4R)-4-methyloxan-2-one,C[C@@H]1CCOC(=O)C1,1:R
Mol_2284,(4R)-4-methyloxan-2-one_enantiomer,C[C@H]1CCOC(=O)C1,1:S
Mol_2285,(2R)-2-bromohexanoic acid,CCCC[C@@H](Br)C(=O)O,4:R
Mol_2286,(2R)-2-bromohexanoic acid_enantiomer,CCCC[C@H](Br)C(=O)O,4:S
Mol_2287,(1R)-1-(3-bromo-4-pyridinyl)ethanamine,C[C@@H](N)c1ccncc1Br,1:R
Mol_2288,(1R)-1-(3-bromo-4-pyridinyl)ethanamine_enantiomer,C[C@H](N)c1ccncc1Br,1:S
Mol_2289,"(2R,4S)-pentane-2,4-diol",C[C@H](O)C[C@@H](C)O,"1:R,3:S"
Mol_2290,"(2R,4S)-pentane-2,4-diol_enantiomer",C[C@H](O)C[C@@H](C)O,"1:S,3:R"
Mol_2291,carbamoyl (R)-2-methylpropane-2-sulfinate,CC(C)(C)[S@](=O)OC(N)=O,4:R
Mol_2292,carbamoyl (R)-2-methylpropane-2-sulfinate_enantiomer,CC(C)(C)[S@@](=O)OC(N)=O,4:S
Mol_2293,(2R)-2-amino-2-methylbutanoic acid;hydrochloride,CC[C@@](C)(N)C(=O)O.Cl,2:R
Mol_2294,(2R)-2-amino-2-methylbutanoic acid;hydrochloride_enantiomer,CC[C@](C)(N)C(=O)O.Cl,2:S
Mol_2295,(2R)-2-amino-2-(furan-2-yl)acetic acid,N[C@@H](C(=O)O)c1ccco1,5:R
Mol_2296,(2R)-2-amino-2-(furan-2-yl)acetic acid_enantiomer,N[C@H](C(=O)O)c1ccco1,5:S
Mol_2297,"(6R)-1-azabicyclo[4.2.0]octane-2,7-dione",O=C1CN2C(=O)CCC[C@H]12,2:R
Mol_2298,"(6R)-1-azabicyclo[4.2.0]octane-2,7-dione_enantiomer",O=C1CN2C(=O)CCC[C@@H]12,2:S
Mol_2299,methyl (2R)-2-amino-3-methylsulfanylpropanoate;hydrochloride,COC(=O)[C@@H](N)CSC.Cl,4:R
Mol_2300,methyl (2R)-2-amino-3-methylsulfanylpropanoate;hydrochloride_enantiomer,COC(=O)[C@H](N)CSC.Cl,4:S
Mol_2301,"(4R)-4-(methoxymethyl)-1,3-oxazolidine-2,5-dione",COC[C@H]1NC(=O)OC1=O,3:R
Mol_2302,"(4R)-4-(methoxymethyl)-1,3-oxazolidine-2,5-dione_enantiomer",COC[C@@H]1NC(=O)OC1=O,3:S
Mol_2303,"(3R)-4,4-dimethyloxolan-3-amine",CC1(C)COC[C@@H]1N,5:R
Mol_2304,"(3R)-4,4-dimethyloxolan-3-amine_enantiomer",CC1(C)COC[C@H]1N,5:S
Mol_2305,(2R)-2-methyl-2H-pyran,C[C@@H]1C=CC=CO1,1:R
Mol_2306,(2R)-2-methyl-2H-pyran_enantiomer,C[C@H]1C=CC=CO1,1:S
Mol_2307,"(2S,3S)-2,3-dichloro-1,1,1,2,3-pentafluoropropane",F[C@@H](Cl)[C@@](F)(Cl)C(F)(F)F,"0:S,1:S"
Mol_2308,"(2S,3S)-2,3-dichloro-1,1,1,2,3-pentafluoropropane_enantiomer",F[C@H](Cl)[C@](F)(Cl)C(F)(F)F,"0:R,1:R"
Mol_2309,(R)-N-fluoro-2-methylpropane-2-sulfinamide,CC(C)(C)[S@@](=O)NF,4:S
Mol_2310,(R)-N-fluoro-2-methylpropane-2-sulfinamide_enantiomer,CC(C)(C)[S@](=O)NF,4:R
Mol_2311,(3R)-3-methylsulfonylpiperidine,CS(=O)(=O)[C@@H]1CCCNC1,4:R
Mol_2312,(3R)-3-methylsulfonylpiperidine_enantiomer,CS(=O)(=O)[C@H]1CCCNC1,4:S
Mol_2313,(1R)-1-spiro[2.3]hexan-5-ylethanol,C[C@@H](O)C1CC2(CC2)C1,1:R
Mol_2314,(1R)-1-spiro[2.3]hexan-5-ylethanol_enantiomer,C[C@H](O)C1CC2(CC2)C1,1:S
Mol_2315,"(2S,3R)-2-(hydroxymethyl)-1,2,3,6-tetrahydropyridin-3-ol",OC[C@@H]1NCC=C[C@H]1O,"3:R,4:S"
Mol_2316,"(2S,3R)-2-(hydroxymethyl)-1,2,3,6-tetrahydropyridin-3-ol_enantiomer",OC[C@H]1NCC=C[C@@H]1O,"3:S,4:R"
Mol_2317,(5R)-2-iodo-5-methylcyclohex-2-en-1-one,C[C@@H]1CC=C(I)C(=O)C1,1:R
Mol_2318,(5R)-2-iodo-5-methylcyclohex-2-en-1-one_enantiomer,C[C@H]1CC=C(I)C(=O)C1,1:S
Mol_2319,"(4R)-2,2-dimethyl-1,3-dioxolane-4-carboxylic acid",CC1(C)OC[C@H](C(=O)O)O1,4:R
Mol_2320,"(4R)-2,2-dimethyl-1,3-dioxolane-4-carboxylic acid_enantiomer",CC1(C)OC[C@@H](C(=O)O)O1,4:S
Mol_2321,propan-2-yl (2S)-2-aminopropanoate,CC(C)OC(=O)[C@H](C)N,1:S
Mol_2322,propan-2-yl (2S)-2-aminopropanoate_enantiomer,CC(C)OC(=O)[C@@H](C)N,1:R
Mol_2323,[(2R)-1-fluoropropan-2-yl]benzene,C[C@@H](CF)c1ccccc1,1:R
Mol_2324,[(2R)-1-fluoropropan-2-yl]benzene_enantiomer,C[C@H](CF)c1ccccc1,1:S
Mol_2325,(2R)-2-thiophen-2-ylpropan-1-amine,C[C@H](CN)c1cccs1,1:R
Mol_2326,(2R)-2-thiophen-2-ylpropan-1-amine_enantiomer,C[C@@H](CN)c1cccs1,1:S
Mol_2327,"[(3R)-3,6-dihydro-2H-pyran-3-yl] acetate",CC(=O)O[C@@H]1C=CCOC1,4:R
Mol_2328,"[(3R)-3,6-dihydro-2H-pyran-3-yl] acetate_enantiomer",CC(=O)O[C@H]1C=CCOC1,4:S
Mol_2329,"(5R)-2,2,5-trimethyl-1,3-oxazolidin-4-one",C[C@H]1OC(C)(C)NC1=O,1:R
Mol_2330,"(5R)-2,2,5-trimethyl-1,3-oxazolidin-4-one_enantiomer",C[C@@H]1OC(C)(C)NC1=O,1:S
Mol_2331,"(2R)-2,4-diamino-2,4,4-trideuteriobutanoic acid;dihydrochloride",Cl.Cl.[2H]C([2H])(N)C[C@@]([2H])(N)C(=O)O,1:R
Mol_2332,"(2R)-2,4-diamino-2,4,4-trideuteriobutanoic acid;dihydrochloride_enantiomer",Cl.Cl.[2H]C([2H])(N)C[C@]([2H])(N)C(=O)O,1:S
Mol_2333,(2R)-4-aminobutan-2-ol;hydrochloride,C[C@@H](O)CCN.Cl,1:R
Mol_2334,(2R)-4-aminobutan-2-ol;hydrochloride_enantiomer,C[C@H](O)CCN.Cl,1:S
Mol_2335,(3R)-3-hydroxy-5-oxooxolane-3-carboxylic acid,O=C1C[C@](O)(C(=O)O)CO1,5:R
Mol_2336,(3R)-3-hydroxy-5-oxooxolane-3-carboxylic acid_enantiomer,O=C1C[C@@](O)(C(=O)O)CO1,5:S
Mol_2337,"(3R)-6,6-dimethyloxane-3-carbaldehyde",CC1(C)CC[C@@H](C=O)CO1,4:R
Mol_2338,"(3R)-6,6-dimethyloxane-3-carbaldehyde_enantiomer",CC1(C)CC[C@H](C=O)CO1,4:S
Mol_2339,(1R)-1-(1H-pyrazol-5-yl)ethanamine;hydrochloride,C[C@@H](N)c1ccn[nH]1.Cl,1:R
Mol_2340,(1R)-1-(1H-pyrazol-5-yl)ethanamine;hydrochloride_enantiomer,C[C@H](N)c1ccn[nH]1.Cl,1:S
Mol_2341,"(4R)-4-butyl-4,5-dihydro-1,3-oxazol-2-amine",CCCC[C@@H]1COC(N)=N1,4:R
Mol_2342,"(4R)-4-butyl-4,5-dihydro-1,3-oxazol-2-amine_enantiomer",CCCC[C@H]1COC(N)=N1,4:S
Mol_2343,(R)-piperidin-4-ylmethanesulfinamide,N[S@](=O)CC1CCNCC1,7:S
Mol_2344,(R)-piperidin-4-ylmethanesulfinamide_enantiomer,N[S@@](=O)CC1CCNCC1,7:R
Mol_2345,"(7R)-7-methyl-1,4-diazepan-2-one",C[C@@H]1CCNCC(=O)N1,1:R
Mol_2346,"(7R)-7-methyl-1,4-diazepan-2-one_enantiomer",C[C@H]1CCNCC(=O)N1,1:S
Mol_2347,"(2R)-2-amino-4,4-difluorobutanoic acid",N[C@H](CC(F)F)C(=O)O,1:R
Mol_2348,"(2R)-2-amino-4,4-difluorobutanoic acid_enantiomer",N[C@@H](CC(F)F)C(=O)O,1:S
Mol_2349,(3R)-1-amino-4-methylpentan-3-ol,CC(C)[C@H](O)CCN,3:R
Mol_2350,(3R)-1-amino-4-methylpentan-3-ol_enantiomer,CC(C)[C@@H](O)CCN,3:S
Mol_2351,"(1R)-1-(4,5-dimethyl-1,3-thiazol-2-yl)ethanol",Cc1nc([C@@H](C)O)sc1C,6:R
Mol_2352,"(1R)-1-(4,5-dimethyl-1,3-thiazol-2-yl)ethanol_enantiomer",Cc1nc([C@H](C)O)sc1C,6:S
Mol_2353,"(2R)-2-hydroxy-3,3-dimethylbutanoic acid",CC(C)(C)[C@@H](O)C(=O)O,4:R
Mol_2354,"(2R)-2-hydroxy-3,3-dimethylbutanoic acid_enantiomer",CC(C)(C)[C@H](O)C(=O)O,4:S
Mol_2355,[(3R)-3-aminooxolan-3-yl]methanol,N[C@@]1(CO)CCOC1,4:R
Mol_2356,[(3R)-3-aminooxolan-3-yl]methanol_enantiomer,N[C@]1(CO)CCOC1,4:S
Mol_2357,(5R)-5-[(1R)-1-hydroxypropyl]oxolan-2-one,CC[C@@H](O)[C@H]1CCC(=O)O1,"2:R,3:R"
Mol_2358,(5R)-5-[(1R)-1-hydroxypropyl]oxolan-2-one_enantiomer,CC[C@H](O)[C@@H]1CCC(=O)O1,"2:S,3:S"
Mol_2359,(2R)-2-amino-5-hydroxypentanoic acid,N[C@H](CCCO)C(=O)O,2:R
Mol_2360,(2R)-2-amino-5-hydroxypentanoic acid_enantiomer,N[C@@H](CCCO)C(=O)O,2:S
Mol_2361,(5R)-5-tert-butylpyrrolidin-2-one,CC(C)(C)[C@H]1CCC(=O)N1,4:R
Mol_2362,(5R)-5-tert-butylpyrrolidin-2-one_enantiomer,CC(C)(C)[C@@H]1CCC(=O)N1,4:S
Mol_2363,(R)-bromo-chloro-deuterio-fluoromethane,[2H][C@@](F)(Cl)Br,1:R
Mol_2364,(R)-bromo-chloro-deuterio-fluoromethane_enantiomer,[2H][C@](F)(Cl)Br,1:S
Mol_2365,"(3R)-heptane-1,3-diol",CCCC[C@@H](O)CCO,4:R
Mol_2366,"(3R)-heptane-1,3-diol_enantiomer",CCCC[C@H](O)CCO,4:S
Mol_2367,(2R)-2-(methoxymethoxy)propan-1-ol,COCO[C@H](C)CO,1:R
Mol_2368,(2R)-2-(methoxymethoxy)propan-1-ol_enantiomer,COCO[C@@H](C)CO,1:S
Mol_2369,"(5S)-1,3-diazabicyclo[3.1.0]hexan-2-one",O=C1NC[C@H]2CN12,1:S
Mol_2370,"(5S)-1,3-diazabicyclo[3.1.0]hexan-2-one_enantiomer",O=C1NC[C@@H]2CN12,1:R
Mol_2371,2-[(2R)-pyrrolidin-2-yl]acetic acid;hydrochloride,Cl.O=C(O)C[C@H]1CCCN1,2:R
Mol_2372,2-[(2R)-pyrrolidin-2-yl]acetic acid;hydrochloride_enantiomer,Cl.O=C(O)C[C@@H]1CCCN1,2:S
Mol_2373,(2R)-but-3-yn-2-amine,C#C[C@@H](C)N,1:R
Mol_2374,(2R)-but-3-yn-2-amine_enantiomer,C#C[C@H](C)N,1:S
Mol_2375,(1S)-1-(4-bromophenyl)ethanamine,C[C@H](N)c1ccc(Br)cc1,1:S
Mol_2376,(1S)-1-(4-bromophenyl)ethanamine_enantiomer,C[C@@H](N)c1ccc(Br)cc1,1:R
Mol_2377,(2R)-2-cyclopropyloxypropanoic acid,C[C@@H](OC1CC1)C(=O)O,1:R
Mol_2378,(2R)-2-cyclopropyloxypropanoic acid_enantiomer,C[C@H](OC1CC1)C(=O)O,1:S
Mol_2379,"(3R)-3,4-dihydroxybutanoic acid",O=C(O)C[C@@H](O)CO,1:R
Mol_2380,"(3R)-3,4-dihydroxybutanoic acid_enantiomer",O=C(O)C[C@H](O)CO,1:S
Mol_2381,(3R)-3-ethoxypyrrolidine;hydrochloride,CCO[C@@H]1CCNC1.Cl,3:R
Mol_2382,(3R)-3-ethoxypyrrolidine;hydrochloride_enantiomer,CCO[C@H]1CCNC1.Cl,3:S
Mol_2383,methyl (2R)-2-ethoxypropanoate,CCO[C@H](C)C(=O)OC,3:R
Mol_2384,methyl (2R)-2-ethoxypropanoate_enantiomer,CCO[C@@H](C)C(=O)OC,3:S
Mol_2385,(2R)-2-iodobutane,CC[C@@H](C)I,2:R
Mol_2386,(2R)-2-iodobutane_enantiomer,CC[C@H](C)I,2:S
Mol_2387,"(3R)-2,2,3-trimethylthiomorpholine",C[C@H]1NCCSC1(C)C,1:R
Mol_2388,"(3R)-2,2,3-trimethylthiomorpholine_enantiomer",C[C@@H]1NCCSC1(C)C,1:S
Mol_2389,"(2S,3R)-2-chloro-3-hydroxypentanedinitrile",N#CC[C@@H](O)[C@@H](Cl)C#N,"3:R,4:S"
Mol_2390,"(2S,3R)-2-chloro-3-hydroxypentanedinitrile_enantiomer",N#CC[C@H](O)[C@H](Cl)C#N,"3:S,4:R"
Mol_2391,"(1R)-1-(2,5-dimethylthiophen-3-yl)ethanamine",Cc1cc([C@@H](C)N)c(C)s1,7:R
Mol_2392,"(1R)-1-(2,5-dimethylthiophen-3-yl)ethanamine_enantiomer",Cc1cc([C@H](C)N)c(C)s1,7:S
Mol_2393,(3R)-3-chloropyrrolidine,Cl[C@@H]1CCNC1,4:R
Mol_2394,(3R)-3-chloropyrrolidine_enantiomer,Cl[C@H]1CCNC1,4:S
Mol_2395,(R)-cyclopropylmethanesulfinamide,N[S@](=O)CC1CC1,4:S
Mol_2396,(R)-cyclopropylmethanesulfinamide_enantiomer,N[S@@](=O)CC1CC1,4:R
Mol_2397,(2R)-2-cyclopropylpyrrolidine,C1CN[C@@H](C2CC2)C1,2:R
Mol_2398,(2R)-2-cyclopropylpyrrolidine_enantiomer,C1CN[C@H](C2CC2)C1,2:S
Mol_2399,"(3R)-4,4-difluoro-3-methylpiperidine",C[C@@H]1CNCCC1(F)F,1:R
Mol_2400,"(3R)-4,4-difluoro-3-methylpiperidine_enantiomer",C[C@H]1CNCCC1(F)F,1:S
Mol_2401,(3R)-N-cyclopropylpyrrolidin-3-amine,C1C[C@@H](NC2CC2)CN1,4:R
Mol_2402,(3R)-N-cyclopropylpyrrolidin-3-amine_enantiomer,C1C[C@H](NC2CC2)CN1,4:S
Mol_2403,(1R)-2-fluoro-1-phenylethanol,O[C@@H](CF)c1ccccc1,6:R
Mol_2404,(1R)-2-fluoro-1-phenylethanol_enantiomer,O[C@H](CF)c1ccccc1,6:S
Mol_2405,"cis-(1R,2S)-2-aminocyclopentane-1-carboxylic acid;hydrochloride",Cl.N[C@H]1CCC[C@H]1C(=O)O,"2:R,3:S"
Mol_2406,"cis-(1R,2S)-2-aminocyclopentane-1-carboxylic acid;hydrochloride_enantiomer",Cl.N[C@@H]1CCC[C@@H]1C(=O)O,"2:S,3:R"
Mol_2407,(2R)-2-deuterio-2-phenylethanol,[2H][C@@H](CO)c1ccccc1,0:R
Mol_2408,(2R)-2-deuterio-2-phenylethanol_enantiomer,[2H][C@H](CO)c1ccccc1,0:S
Mol_2409,"(6R)-2,6-dimethyloct-2-ene",CC[C@@H](C)CCC=C(C)C,2:R
Mol_2410,"(6R)-2,6-dimethyloct-2-ene_enantiomer",CC[C@H](C)CCC=C(C)C,2:S
Mol_2411,(2R)-1-[(2S)-1-methylpyrrolidin-2-yl]propan-2-ol,C[C@@H](O)C[C@@H]1CCCN1C,"1:R,3:S"
Mol_2412,(2R)-1-[(2S)-1-methylpyrrolidin-2-yl]propan-2-ol_enantiomer,C[C@H](O)C[C@H]1CCCN1C,"1:S,3:R"
Mol_2413,(2R)-2-(hydroxymethyl)pyrrolidine-1-carboxamide,NC(=O)N1CCC[C@@H]1CO,2:R
Mol_2414,(2R)-2-(hydroxymethyl)pyrrolidine-1-carboxamide_enantiomer,NC(=O)N1CCC[C@H]1CO,2:S
Mol_2415,"(R)-2-chloro-1,1,2,2-tetrafluoroethanesulfinamide",N[S@](=O)C(F)(F)C(F)(F)Cl,7:S
Mol_2416,"(R)-2-chloro-1,1,2,2-tetrafluoroethanesulfinamide_enantiomer",N[S@@](=O)C(F)(F)C(F)(F)Cl,7:R
Mol_2417,"trans-(1S,3S)-3-[(R)-methylsulfinyl]cyclohexan-1-amine",C[S@@](=O)[C@H]1CCC[C@H](N)C1,"1:S,3:S,7:S"
Mol_2418,"trans-(1S,3S)-3-[(R)-methylsulfinyl]cyclohexan-1-amine_enantiomer",C[S@](=O)[C@@H]1CCC[C@@H](N)C1,"1:R,3:R,7:R"
Mol_2419,(4R)-4-amino-1-methylpyrrolidin-2-one;hydrochloride,CN1C[C@H](N)CC1=O.Cl,3:R
Mol_2420,(4R)-4-amino-1-methylpyrrolidin-2-one;hydrochloride_enantiomer,CN1C[C@@H](N)CC1=O.Cl,3:S
Mol_2421,"O-[[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl]hydroxylamine",CC1(C)OC[C@H](CON)O1,4:R
Mol_2422,"O-[[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl]hydroxylamine_enantiomer",CC1(C)OC[C@@H](CON)O1,4:S
Mol_2423,,N[C@@H](C[Se])C(=O)O,1:R
Mol_2424,_enantiomer,N[C@H](C[Se])C(=O)O,1:S
Mol_2425,"(2R)-2,4-dimethylpentane-1,4-diol",C[C@@H](CO)CC(C)(C)O,1:R
Mol_2426,"(2R)-2,4-dimethylpentane-1,4-diol_enantiomer",C[C@H](CO)CC(C)(C)O,1:S
