Molecule_ID,Name,SMILES,Handedness
Mol_2115,"(3R,6E)-6-methylocta-1,6-dien-3-ol",C=C[C@H](O)CC/C(C)=C/C,R
Mol_2116,"(3R,6E)-6-methylocta-1,6-dien-3-ol_enantiomer",C=C[C@@H](O)CC/C(C)=C/C,S
Mol_2117,[(2R)-3-amino-2-fluoropropyl]-methylphosphinic acid,CP(=O)(O)C[C@H](F)CN,R
Mol_2118,[(2R)-3-amino-2-fluoropropyl]-methylphosphinic acid_enantiomer,CP(=O)(O)C[C@@H](F)CN,S
Mol_2119,methyl (2R)-2-amino-3-methoxypropanoate;hydrochloride,COC[C@@H](N)C(=O)OC.Cl,R
Mol_2120,methyl (2R)-2-amino-3-methoxypropanoate;hydrochloride_enantiomer,COC[C@H](N)C(=O)OC.Cl,S
Mol_2121,(2R)-2-(methoxymethyl)piperazine;hydrochloride,COC[C@H]1CNCCN1.Cl,R
Mol_2122,(2R)-2-(methoxymethyl)piperazine;hydrochloride_enantiomer,COC[C@@H]1CNCCN1.Cl,S
Mol_2123,(2R)-6-oxaspiro[2.5]octan-2-amine,N[C@@H]1CC12CCOCC2,R
Mol_2124,(2R)-6-oxaspiro[2.5]octan-2-amine_enantiomer,N[C@H]1CC12CCOCC2,S
Mol_2125,(2R)-2-amino-3-hydroxy-3-methylbutanoic acid,CC(C)(O)[C@@H](N)C(=O)O,R
Mol_2126,(2R)-2-amino-3-hydroxy-3-methylbutanoic acid_enantiomer,CC(C)(O)[C@H](N)C(=O)O,S
Mol_2127,(2R)-2-amino-3-bromopropanoic acid,N[C@@H](CBr)C(=O)O,R
Mol_2128,(2R)-2-amino-3-bromopropanoic acid_enantiomer,N[C@H](CBr)C(=O)O,S
Mol_2129,"(2R)-3,3-dimethylbutan-2-ol",C[C@@H](O)C(C)(C)C,R
Mol_2130,"(2R)-3,3-dimethylbutan-2-ol_enantiomer",C[C@H](O)C(C)(C)C,S
Mol_2131,3-[(2R)-oxiran-2-yl]pyridine,c1cncc([C@@H]2CO2)c1,R
Mol_2132,3-[(2R)-oxiran-2-yl]pyridine_enantiomer,c1cncc([C@H]2CO2)c1,S
Mol_2133,3-[(R)-methylsulfinyl]pyridine,C[S@@](=O)c1cccnc1,S
Mol_2134,3-[(R)-methylsulfinyl]pyridine_enantiomer,C[S@](=O)c1cccnc1,R
Mol_2135,methyl (3R)-3-hydroxy-4-methoxybutanoate,COC[C@H](O)CC(=O)OC,R
Mol_2136,methyl (3R)-3-hydroxy-4-methoxybutanoate_enantiomer,COC[C@@H](O)CC(=O)OC,S
Mol_2137,(R)-bromo-chloro-deuterio-fluoromethane,[2H][C@@](F)(Cl)Br,R
Mol_2138,(R)-bromo-chloro-deuterio-fluoromethane_enantiomer,[2H][C@](F)(Cl)Br,S
Mol_2139,(3R)-3-amino-4-methoxy-4-oxobutanoic acid,COC(=O)[C@H](N)CC(=O)O,R
Mol_2140,(3R)-3-amino-4-methoxy-4-oxobutanoic acid_enantiomer,COC(=O)[C@@H](N)CC(=O)O,S
Mol_2141,"[(2R)-1-(2,2-difluoroethyl)azetidin-2-yl]methanol",OC[C@H]1CCN1CC(F)F,R
Mol_2142,"[(2R)-1-(2,2-difluoroethyl)azetidin-2-yl]methanol_enantiomer",OC[C@@H]1CCN1CC(F)F,S
Mol_2143,(2R)-2-hydroxybutanoate,CC[C@@H](O)C(=O)[O-],R
Mol_2144,(2R)-2-hydroxybutanoate_enantiomer,CC[C@H](O)C(=O)[O-],S
Mol_2145,(2R)-2-hexyloxirane,CCCCCC[C@@H]1CO1,R
Mol_2146,(2R)-2-hexyloxirane_enantiomer,CCCCCC[C@H]1CO1,S
Mol_2147,(2R)-2-amino-4-cyclopropylbutanoic acid,N[C@H](CCC1CC1)C(=O)O,R
Mol_2148,(2R)-2-amino-4-cyclopropylbutanoic acid_enantiomer,N[C@@H](CCC1CC1)C(=O)O,S
Mol_2149,(1R)-1-phenylethanamine;hydroiodide,C[C@@H](N)c1ccccc1.I,R
Mol_2150,(1R)-1-phenylethanamine;hydroiodide_enantiomer,C[C@H](N)c1ccccc1.I,S
Mol_2151,"(2R)-3-hydroxy-N,2-dimethylpropanamide",CNC(=O)[C@H](C)CO,R
Mol_2152,"(2R)-3-hydroxy-N,2-dimethylpropanamide_enantiomer",CNC(=O)[C@@H](C)CO,S
Mol_2153,"(3R)-3-methylthiazinane 1,1-dioxide",C[C@@H]1CCCS(=O)(=O)N1,R
Mol_2154,"(3R)-3-methylthiazinane 1,1-dioxide_enantiomer",C[C@H]1CCCS(=O)(=O)N1,S
Mol_2155,[(2R)-oxolan-2-yl]methanamine,NC[C@H]1CCCO1,R
Mol_2156,[(2R)-oxolan-2-yl]methanamine_enantiomer,NC[C@@H]1CCCO1,S
Mol_2157,"(4R)-4,5-dihydroxy-2-oxopentanoic acid",O=C(O)C(=O)C[C@@H](O)CO,R
Mol_2158,"(4R)-4,5-dihydroxy-2-oxopentanoic acid_enantiomer",O=C(O)C(=O)C[C@H](O)CO,S
Mol_2159,[(2R)-1-ethoxypropan-2-yl] acetate,CCOC[C@@H](C)OC(C)=O,R
Mol_2160,[(2R)-1-ethoxypropan-2-yl] acetate_enantiomer,CCOC[C@H](C)OC(C)=O,S
Mol_2161,"[(2R)-5,5-dimethyloxolan-2-yl]methylazanium chloride",CC1(C)CC[C@H](C[NH3+])O1.[Cl-],R
Mol_2162,"[(2R)-5,5-dimethyloxolan-2-yl]methylazanium chloride_enantiomer",CC1(C)CC[C@@H](C[NH3+])O1.[Cl-],S
Mol_2163,(3R)-3-ethyloct-1-ene,C=C[C@H](CC)CCCCC,R
Mol_2164,(3R)-3-ethyloct-1-ene_enantiomer,C=C[C@@H](CC)CCCCC,S
Mol_2165,[(2R)-1-chloro-1-oxopropan-2-yl] acetate,CC(=O)O[C@H](C)C(=O)Cl,R
Mol_2166,[(2R)-1-chloro-1-oxopropan-2-yl] acetate_enantiomer,CC(=O)O[C@@H](C)C(=O)Cl,S
Mol_2167,"(NE,R)-N-(2-chloroethylidene)-2-methylpropane-2-sulfinamide",CC(C)(C)[S@@](=O)/N=C/CCl,S
Mol_2168,"(NE,R)-N-(2-chloroethylidene)-2-methylpropane-2-sulfinamide_enantiomer",CC(C)(C)[S@](=O)/N=C/CCl,R
Mol_2169,"(1R)-1-(4-methyl-1,3-thiazol-2-yl)ethanamine",Cc1csc([C@@H](C)N)n1,R
Mol_2170,"(1R)-1-(4-methyl-1,3-thiazol-2-yl)ethanamine_enantiomer",Cc1csc([C@H](C)N)n1,S
Mol_2171,(3R)-morpholine-3-carboxylic acid,O=C(O)[C@H]1COCCN1,R
Mol_2172,(3R)-morpholine-3-carboxylic acid_enantiomer,O=C(O)[C@@H]1COCCN1,S
Mol_2173,"(7R)-6,7-dihydro-5H-cyclopenta[c]pyridin-7-amine",N[C@@H]1CCc2ccncc21,R
Mol_2174,"(7R)-6,7-dihydro-5H-cyclopenta[c]pyridin-7-amine_enantiomer",N[C@H]1CCc2ccncc21,S
Mol_2175,(6R)-6-methyloxan-2-one,C[C@@H]1CCCC(=O)O1,R
Mol_2176,(6R)-6-methyloxan-2-one_enantiomer,C[C@H]1CCCC(=O)O1,S
Mol_2177,(2R)-2-(propylamino)propan-1-ol,CCCN[C@H](C)CO,R
Mol_2178,(2R)-2-(propylamino)propan-1-ol_enantiomer,CCCN[C@@H](C)CO,S
Mol_2179,3-oxo-3-[(3R)-oxolan-3-yl]propanenitrile,N#CCC(=O)[C@@H]1CCOC1,R
Mol_2180,3-oxo-3-[(3R)-oxolan-3-yl]propanenitrile_enantiomer,N#CCC(=O)[C@H]1CCOC1,S
Mol_2181,"(2R)-4,4-difluorobutan-2-ol",C[C@@H](O)CC(F)F,R
Mol_2182,"(2R)-4,4-difluorobutan-2-ol_enantiomer",C[C@H](O)CC(F)F,S
Mol_2183,(2R)-2-methyl-2H-furan-5-one,C[C@@H]1C=CC(=O)O1,R
Mol_2184,(2R)-2-methyl-2H-furan-5-one_enantiomer,C[C@H]1C=CC(=O)O1,S
Mol_2185,(2R)-2-(difluoromethylsulfanyl)propan-1-amine,C[C@H](CN)SC(F)F,R
Mol_2186,(2R)-2-(difluoromethylsulfanyl)propan-1-amine_enantiomer,C[C@@H](CN)SC(F)F,S
Mol_2187,1-chloro-4-[(R)-methylsulfinyl]benzene,C[S@@](=O)c1ccc(Cl)cc1,S
Mol_2188,1-chloro-4-[(R)-methylsulfinyl]benzene_enantiomer,C[S@](=O)c1ccc(Cl)cc1,R
Mol_2189,(3R)-1-propan-2-ylpyrrolidin-3-amine,CC(C)N1CC[C@@H](N)C1,R
Mol_2190,(3R)-1-propan-2-ylpyrrolidin-3-amine_enantiomer,CC(C)N1CC[C@H](N)C1,S
Mol_2191,(2R)-2-methoxypropane-1-thiol,CO[C@H](C)CS,R
Mol_2192,(2R)-2-methoxypropane-1-thiol_enantiomer,CO[C@@H](C)CS,S
Mol_2193,(1R)-1-(4-methylthiophen-3-yl)ethanol,Cc1cscc1[C@@H](C)O,R
Mol_2194,(1R)-1-(4-methylthiophen-3-yl)ethanol_enantiomer,Cc1cscc1[C@H](C)O,S
Mol_2195,2-[(3R)-pyrrolidin-3-yl]ethanol,OCC[C@H]1CCNC1,R
Mol_2196,2-[(3R)-pyrrolidin-3-yl]ethanol_enantiomer,OCC[C@@H]1CCNC1,S
Mol_2197,2-[[(R)-methylsulfinyl]methyl]oxane,C[S@@](=O)CC1CCCCO1,S
Mol_2198,2-[[(R)-methylsulfinyl]methyl]oxane_enantiomer,C[S@](=O)CC1CCCCO1,R
Mol_2199,[(2R)-oxolan-2-yl]methylthiourea,NC(=S)NC[C@H]1CCCO1,R
Mol_2200,[(2R)-oxolan-2-yl]methylthiourea_enantiomer,NC(=S)NC[C@@H]1CCCO1,S
Mol_2201,"(2R)-2-amino-3,3-dimethylbutanoic acid",CC(C)(C)[C@@H](N)C(=O)O,R
Mol_2202,"(2R)-2-amino-3,3-dimethylbutanoic acid_enantiomer",CC(C)(C)[C@H](N)C(=O)O,S
Mol_2203,"O-[[(2R)-1,4-dioxan-2-yl]methyl]hydroxylamine",NOC[C@H]1COCCO1,R
Mol_2204,"O-[[(2R)-1,4-dioxan-2-yl]methyl]hydroxylamine_enantiomer",NOC[C@@H]1COCCO1,S
Mol_2205,"(3R)-5-fluoro-1,1-dioxo-2,3-dihydrothiophen-3-amine",N[C@@H]1C=C(F)S(=O)(=O)C1,R
Mol_2206,"(3R)-5-fluoro-1,1-dioxo-2,3-dihydrothiophen-3-amine_enantiomer",N[C@H]1C=C(F)S(=O)(=O)C1,S
Mol_2207,(4R)-4-methyl-5-nitropent-1-yne,C#CC[C@@H](C)C[N+](=O)[O-],R
Mol_2208,(4R)-4-methyl-5-nitropent-1-yne_enantiomer,C#CC[C@H](C)C[N+](=O)[O-],S
Mol_2209,(2R)-2-(3-aminopyrazol-1-yl)propanenitrile,C[C@H](C#N)n1ccc(N)n1,R
Mol_2210,(2R)-2-(3-aminopyrazol-1-yl)propanenitrile_enantiomer,C[C@@H](C#N)n1ccc(N)n1,S
Mol_2211,(2R)-3-acetylsulfanyl-2-methylpropanoic acid,CC(=O)SC[C@H](C)C(=O)O,R
Mol_2212,(2R)-3-acetylsulfanyl-2-methylpropanoic acid_enantiomer,CC(=O)SC[C@@H](C)C(=O)O,S
Mol_2213,(5R)-1-azaspiro[4.4]nonan-9-one,O=C1CCC[C@@]12CCCN2,R
Mol_2214,(5R)-1-azaspiro[4.4]nonan-9-one_enantiomer,O=C1CCC[C@]12CCCN2,S
Mol_2215,(2R)-2-(ethylamino)-3-sulfanylpropanoic acid,CCN[C@@H](CS)C(=O)O,R
Mol_2216,(2R)-2-(ethylamino)-3-sulfanylpropanoic acid_enantiomer,CCN[C@H](CS)C(=O)O,S
Mol_2217,(1S)-1-(3-bromophenyl)ethanamine,C[C@H](N)c1cccc(Br)c1,S
Mol_2218,(1S)-1-(3-bromophenyl)ethanamine_enantiomer,C[C@@H](N)c1cccc(Br)c1,R
Mol_2219,(3R)-3-hydroxyoctan-2-one,CCCCC[C@@H](O)C(C)=O,R
Mol_2220,(3R)-3-hydroxyoctan-2-one_enantiomer,CCCCC[C@H](O)C(C)=O,S
Mol_2221,(R)-deuterio(triethylgermyl)methanol,[2H][C@H](O)[Ge]([CH2]C)([CH2]C)[CH2]C,R
Mol_2222,(R)-deuterio(triethylgermyl)methanol_enantiomer,[2H][C@@H](O)[Ge]([CH2]C)([CH2]C)[CH2]C,S
Mol_2223,(2S)-pyrrolidine-2-carboxylic acid,O=C(O)[C@@H]1CCCN1,S
Mol_2224,(2S)-pyrrolidine-2-carboxylic acid_enantiomer,O=C(O)[C@H]1CCCN1,R
Mol_2225,(4R)-4-amino-5-oxopentanoic acid,N[C@@H](C=O)CCC(=O)O,R
Mol_2226,(4R)-4-amino-5-oxopentanoic acid_enantiomer,N[C@H](C=O)CCC(=O)O,S
Mol_2227,(2R)-2-(2-bromoethyl)oxirane,BrCC[C@@H]1CO1,R
Mol_2228,(2R)-2-(2-bromoethyl)oxirane_enantiomer,BrCC[C@H]1CO1,S
Mol_2229,2-[(R)-ethylsulfinyl]ethanamine,CC[S@@](=O)CCN,S
Mol_2230,2-[(R)-ethylsulfinyl]ethanamine_enantiomer,CC[S@](=O)CCN,R
Mol_2231,"(9aR)-2,3,4,5,7,8,9,9a-octahydro-1H-pyrrolo[1,2-a][1,4]diazepine",C1CNC[C@H]2CCCN2C1,R
Mol_2232,"(9aR)-2,3,4,5,7,8,9,9a-octahydro-1H-pyrrolo[1,2-a][1,4]diazepine_enantiomer",C1CNC[C@@H]2CCCN2C1,S
Mol_2233,(4R)-4-(trichloromethyl)oxetan-2-one,O=C1C[C@H](C(Cl)(Cl)Cl)O1,R
Mol_2234,(4R)-4-(trichloromethyl)oxetan-2-one_enantiomer,O=C1C[C@@H](C(Cl)(Cl)Cl)O1,S
Mol_2235,"[(3R)-4,4-difluoropiperidin-3-yl]methanol",OC[C@H]1CNCCC1(F)F,R
Mol_2236,"[(3R)-4,4-difluoropiperidin-3-yl]methanol_enantiomer",OC[C@@H]1CNCCC1(F)F,S
Mol_2237,(2R)-2-hydroxy-4-oxopentanoic acid,CC(=O)C[C@@H](O)C(=O)O,R
Mol_2238,(2R)-2-hydroxy-4-oxopentanoic acid_enantiomer,CC(=O)C[C@H](O)C(=O)O,S
Mol_2239,(3R)-3-(difluoromethyl)pyrrolidine,FC(F)[C@@H]1CCNC1,R
Mol_2240,(3R)-3-(difluoromethyl)pyrrolidine_enantiomer,FC(F)[C@H]1CCNC1,S
Mol_2241,"(2R)-2-amino-4,4,4-trifluorobutan-1-ol",N[C@@H](CO)CC(F)(F)F,R
Mol_2242,"(2R)-2-amino-4,4,4-trifluorobutan-1-ol_enantiomer",N[C@H](CO)CC(F)(F)F,S
Mol_2243,[1-[(1R)-1-aminoethyl]cyclopentyl]methanol,C[C@@H](N)C1(CO)CCCC1,R
Mol_2244,[1-[(1R)-1-aminoethyl]cyclopentyl]methanol_enantiomer,C[C@H](N)C1(CO)CCCC1,S
Mol_2245,"(3R)-3-amino-2,5-dimethylhexan-2-ol",CC(C)C[C@@H](N)C(C)(C)O,R
Mol_2246,"(3R)-3-amino-2,5-dimethylhexan-2-ol_enantiomer",CC(C)C[C@H](N)C(C)(C)O,S
Mol_2247,tert-butyl [(R)-methylsulfinyl]formate,C[S@@](=O)C(=O)OC(C)(C)C,S
Mol_2248,tert-butyl [(R)-methylsulfinyl]formate_enantiomer,C[S@](=O)C(=O)OC(C)(C)C,R
Mol_2249,(1R)-1-pyridin-2-ylpropan-1-amine,CC[C@@H](N)c1ccccn1,R
Mol_2250,(1R)-1-pyridin-2-ylpropan-1-amine_enantiomer,CC[C@H](N)c1ccccn1,S
Mol_2251,(2R)-1-chlorooct-7-en-2-ol,C=CCCCC[C@@H](O)CCl,R
Mol_2252,(2R)-1-chlorooct-7-en-2-ol_enantiomer,C=CCCCC[C@H](O)CCl,S
Mol_2253,(3S)-oxolan-3-ol,O[C@H]1CCOC1,S
Mol_2254,(3S)-oxolan-3-ol_enantiomer,O[C@@H]1CCOC1,R
Mol_2255,"(1R)-1-(1,2-thiazol-4-yl)ethanol",C[C@@H](O)c1cnsc1,R
Mol_2256,"(1R)-1-(1,2-thiazol-4-yl)ethanol_enantiomer",C[C@H](O)c1cnsc1,S
Mol_2257,(3R)-3-ethylpyrrolidine,CC[C@@H]1CCNC1,R
Mol_2258,(3R)-3-ethylpyrrolidine_enantiomer,CC[C@H]1CCNC1,S
Mol_2259,"(2R)-3,3-difluorooxolane-2-carboxylic acid",O=C(O)[C@H]1OCCC1(F)F,R
Mol_2260,"(2R)-3,3-difluorooxolane-2-carboxylic acid_enantiomer",O=C(O)[C@@H]1OCCC1(F)F,S
Mol_2261,(3R)-5-oxooxolane-3-carboxylic acid,O=C1C[C@@H](C(=O)O)CO1,R
Mol_2262,(3R)-5-oxooxolane-3-carboxylic acid_enantiomer,O=C1C[C@H](C(=O)O)CO1,S
Mol_2263,"(3R)-3-ethoxythiolane 1,1-dioxide",CCO[C@@H]1CCS(=O)(=O)C1,R
Mol_2264,"(3R)-3-ethoxythiolane 1,1-dioxide_enantiomer",CCO[C@H]1CCS(=O)(=O)C1,S
Mol_2265,(R)-ethylamino(methylamino)methanol,CCN[C@H](O)NC,R
Mol_2266,(R)-ethylamino(methylamino)methanol_enantiomer,CCN[C@@H](O)NC,S
Mol_2267,(4R)-4-amino-5-methylhexan-1-ol,CC(C)[C@H](N)CCCO,R
Mol_2268,(4R)-4-amino-5-methylhexan-1-ol_enantiomer,CC(C)[C@@H](N)CCCO,S
Mol_2269,"(3R)-1,3-dimethylcyclopentene",CC1=C[C@H](C)CC1,R
Mol_2270,"(3R)-1,3-dimethylcyclopentene_enantiomer",CC1=C[C@@H](C)CC1,S
Mol_2271,2-[(2R)-oxolan-2-yl]acetic acid,O=C(O)C[C@H]1CCCO1,R
Mol_2272,2-[(2R)-oxolan-2-yl]acetic acid_enantiomer,O=C(O)C[C@@H]1CCCO1,S
Mol_2273,(2R)-2-hydroxy-2-methylheptanenitrile,CCCCC[C@@](C)(O)C#N,R
Mol_2274,(2R)-2-hydroxy-2-methylheptanenitrile_enantiomer,CCCCC[C@](C)(O)C#N,S
Mol_2275,(2R)-1-aminopropane-2-thiol,C[C@@H](S)CN,R
Mol_2276,(2R)-1-aminopropane-2-thiol_enantiomer,C[C@H](S)CN,S
Mol_2277,(2R)-1-(trifluoromethylsulfanyl)propan-2-amine,C[C@@H](N)CSC(F)(F)F,R
Mol_2278,(2R)-1-(trifluoromethylsulfanyl)propan-2-amine_enantiomer,C[C@H](N)CSC(F)(F)F,S
Mol_2279,"(8aR)-3,4,6,7,8,8a-hexahydro-2H-pyrrolo[1,2-a]pyrazin-1-one",O=C1NCCN2CCC[C@H]12,R
Mol_2280,"(8aR)-3,4,6,7,8,8a-hexahydro-2H-pyrrolo[1,2-a]pyrazin-1-one_enantiomer",O=C1NCCN2CCC[C@@H]12,S
Mol_2281,2-[(2R)-piperazin-2-yl]acetonitrile;hydrochloride,Cl.N#CC[C@@H]1CNCCN1,R
Mol_2282,2-[(2R)-piperazin-2-yl]acetonitrile;hydrochloride_enantiomer,Cl.N#CC[C@H]1CNCCN1,S
Mol_2283,(R)-amino-(3-fluorophenyl)methanol,N[C@H](O)c1cccc(F)c1,R
Mol_2284,(R)-amino-(3-fluorophenyl)methanol_enantiomer,N[C@@H](O)c1cccc(F)c1,S
Mol_2285,"[(2R)-3,4-dihydro-2H-pyran-2-yl]methanol",OC[C@H]1CCC=CO1,R
Mol_2286,"[(2R)-3,4-dihydro-2H-pyran-2-yl]methanol_enantiomer",OC[C@@H]1CCC=CO1,S
Mol_2287,"(2R)-4-amino-5-methylcyclopentane-1,2,3-triol",CC1C(N)C(O)[C@H](O)C1O,R
Mol_2288,"(2R)-4-amino-5-methylcyclopentane-1,2,3-triol_enantiomer",CC1C(N)C(O)[C@@H](O)C1O,S
Mol_2289,"(6R)-1,6-dimethylpiperazin-2-one",C[C@@H]1CNCC(=O)N1C,R
Mol_2290,"(6R)-1,6-dimethylpiperazin-2-one_enantiomer",C[C@H]1CNCC(=O)N1C,S
Mol_2291,(4R)-nonan-4-ol,CCCCC[C@H](O)CCC,R
Mol_2292,(4R)-nonan-4-ol_enantiomer,CCCCC[C@@H](O)CCC,S
Mol_2293,(3R)-1-(trifluoromethyl)pyrrolidin-3-amine,N[C@@H]1CCN(C(F)(F)F)C1,R
Mol_2294,(3R)-1-(trifluoromethyl)pyrrolidin-3-amine_enantiomer,N[C@H]1CCN(C(F)(F)F)C1,S
Mol_2295,(1R)-1-piperidin-4-ylethanol;hydrochloride,C[C@@H](O)C1CCNCC1.Cl,R
Mol_2296,(1R)-1-piperidin-4-ylethanol;hydrochloride_enantiomer,C[C@H](O)C1CCNCC1.Cl,S
Mol_2297,(2R)-2-aminopentanoic acid,CCC[C@@H](N)C(=O)O,R
Mol_2298,(2R)-2-aminopentanoic acid_enantiomer,CCC[C@H](N)C(=O)O,S
Mol_2299,ethyl (2R)-3-amino-2-methylpropanoate,CCOC(=O)[C@H](C)CN,R
Mol_2300,ethyl (2R)-3-amino-2-methylpropanoate_enantiomer,CCOC(=O)[C@@H](C)CN,S
Mol_2301,(2R)-2-hydroxy-3-sulfonatopropanoate,O=C([O-])[C@@H](O)CS(=O)(=O)[O-],R
Mol_2302,(2R)-2-hydroxy-3-sulfonatopropanoate_enantiomer,O=C([O-])[C@H](O)CS(=O)(=O)[O-],S
Mol_2303,1-[(3R)-oxan-3-yl]ethanone,CC(=O)[C@@H]1CCCOC1,R
Mol_2304,1-[(3R)-oxan-3-yl]ethanone_enantiomer,CC(=O)[C@H]1CCCOC1,S
Mol_2305,(2R)-1-methylpyrrolidine-2-carboxamide,CN1CCC[C@@H]1C(N)=O,R
Mol_2306,(2R)-1-methylpyrrolidine-2-carboxamide_enantiomer,CN1CCC[C@H]1C(N)=O,S
Mol_2307,(2R)-2-aminohex-5-ynoic acid,C#CCC[C@@H](N)C(=O)O,R
Mol_2308,(2R)-2-aminohex-5-ynoic acid_enantiomer,C#CCC[C@H](N)C(=O)O,S
Mol_2309,"(3R)-3-hydroxy-4,4-dimethylpentanoic acid",CC(C)(C)[C@H](O)CC(=O)O,R
Mol_2310,"(3R)-3-hydroxy-4,4-dimethylpentanoic acid_enantiomer",CC(C)(C)[C@@H](O)CC(=O)O,S
Mol_2311,ethyl (2R)-2-methoxypropanimidate;hydrochloride,CCOC(=N)[C@@H](C)OC.Cl,R
Mol_2312,ethyl (2R)-2-methoxypropanimidate;hydrochloride_enantiomer,CCOC(=N)[C@H](C)OC.Cl,S
Mol_2313,(2R)-1-(1H-imidazol-5-yl)propan-2-amine;hydrochloride,C[C@@H](N)Cc1cnc[nH]1.Cl,R
Mol_2314,(2R)-1-(1H-imidazol-5-yl)propan-2-amine;hydrochloride_enantiomer,C[C@H](N)Cc1cnc[nH]1.Cl,S
Mol_2315,"(R)-amino-(3-methyl-1,2-oxazol-5-yl)methanol",Cc1cc([C@H](N)O)on1,R
Mol_2316,"(R)-amino-(3-methyl-1,2-oxazol-5-yl)methanol_enantiomer",Cc1cc([C@@H](N)O)on1,S
Mol_2317,(1R)-1-(4-methylphenyl)ethanamine,Cc1ccc([C@@H](C)N)cc1,R
Mol_2318,(1R)-1-(4-methylphenyl)ethanamine_enantiomer,Cc1ccc([C@H](C)N)cc1,S
Mol_2319,"(3R)-3-methyl-1,1-dioxothiolan-3-amine;hydrochloride",C[C@@]1(N)CCS(=O)(=O)C1.Cl,R
Mol_2320,"(3R)-3-methyl-1,1-dioxothiolan-3-amine;hydrochloride_enantiomer",C[C@]1(N)CCS(=O)(=O)C1.Cl,S
Mol_2321,"(2R)-2-amino-N,N-dimethylbutanamide;hydrochloride",CC[C@@H](N)C(=O)N(C)C.Cl,R
Mol_2322,"(2R)-2-amino-N,N-dimethylbutanamide;hydrochloride_enantiomer",CC[C@H](N)C(=O)N(C)C.Cl,S
Mol_2323,3-[(2R)-oxiran-2-yl]propan-1-ol,OCCC[C@@H]1CO1,R
Mol_2324,3-[(2R)-oxiran-2-yl]propan-1-ol_enantiomer,OCCC[C@H]1CO1,S
Mol_2325,[(2R)-2-methylpyrrolidin-2-yl]methanol;hydrochloride,C[C@]1(CO)CCCN1.Cl,R
Mol_2326,[(2R)-2-methylpyrrolidin-2-yl]methanol;hydrochloride_enantiomer,C[C@@]1(CO)CCCN1.Cl,S
Mol_2327,"(R)-N-(2,2,2-trifluoroethyl)methanesulfinamide",C[S@@](=O)NCC(F)(F)F,S
Mol_2328,"(R)-N-(2,2,2-trifluoroethyl)methanesulfinamide_enantiomer",C[S@](=O)NCC(F)(F)F,R
Mol_2329,1-[(3R)-3-(methylamino)pyrrolidin-1-yl]ethanone,CN[C@@H]1CCN(C(C)=O)C1,R
Mol_2330,1-[(3R)-3-(methylamino)pyrrolidin-1-yl]ethanone_enantiomer,CN[C@H]1CCN(C(C)=O)C1,S
Mol_2331,(3R)-1-azabicyclo[2.2.2]octan-3-amine,N[C@H]1CN2CCC1CC2,R
Mol_2332,(3R)-1-azabicyclo[2.2.2]octan-3-amine_enantiomer,N[C@@H]1CN2CCC1CC2,S
Mol_2333,[(3R)-3-fluorooxolan-3-yl]methanol,OC[C@]1(F)CCOC1,R
Mol_2334,[(3R)-3-fluorooxolan-3-yl]methanol_enantiomer,OC[C@@]1(F)CCOC1,S
Mol_2335,cyclopentyl (R)-methanesulfinate,C[S@](=O)OC1CCCC1,R
Mol_2336,cyclopentyl (R)-methanesulfinate_enantiomer,C[S@@](=O)OC1CCCC1,S
Mol_2337,"methyl (2R)-2,3-diaminopropanoate",COC(=O)[C@H](N)CN,R
Mol_2338,"methyl (2R)-2,3-diaminopropanoate_enantiomer",COC(=O)[C@@H](N)CN,S
Mol_2339,"(2R)-propane-1,2-diamine;sulfuric acid",C[C@@H](N)CN.O=S(=O)(O)O,R
Mol_2340,"(2R)-propane-1,2-diamine;sulfuric acid_enantiomer",C[C@H](N)CN.O=S(=O)(O)O,S
Mol_2341,"(1R)-1-amino-2,2-dimethylcyclopropane-1-carboxylic acid",CC1(C)C[C@]1(N)C(=O)O,R
Mol_2342,"(1R)-1-amino-2,2-dimethylcyclopropane-1-carboxylic acid_enantiomer",CC1(C)C[C@@]1(N)C(=O)O,S
Mol_2343,[(2R)-piperazin-2-yl]methanol;dihydrochloride,Cl.Cl.OC[C@H]1CNCCN1,R
Mol_2344,[(2R)-piperazin-2-yl]methanol;dihydrochloride_enantiomer,Cl.Cl.OC[C@@H]1CNCCN1,S
Mol_2345,(3R)-3-methoxypyrrolidin-1-amine,CO[C@@H]1CCN(N)C1,R
Mol_2346,(3R)-3-methoxypyrrolidin-1-amine_enantiomer,CO[C@H]1CCN(N)C1,S
Mol_2347,(2R)-2-(chloromethyl)morpholine,ClC[C@H]1CNCCO1,R
Mol_2348,(2R)-2-(chloromethyl)morpholine_enantiomer,ClC[C@@H]1CNCCO1,S
Mol_2349,[(R)-bromo(deuterio)methyl]benzene,[2H][C@@H](Br)c1ccccc1,R
Mol_2350,[(R)-bromo(deuterio)methyl]benzene_enantiomer,[2H][C@H](Br)c1ccccc1,S
Mol_2351,(2R)-piperazine-2-carbonitrile;hydrochloride,Cl.N#C[C@H]1CNCCN1,R
Mol_2352,(2R)-piperazine-2-carbonitrile;hydrochloride_enantiomer,Cl.N#C[C@@H]1CNCCN1,S
Mol_2353,(2R)-2-methylpiperazine,C[C@@H]1CNCCN1,R
Mol_2354,(2R)-2-methylpiperazine_enantiomer,C[C@H]1CNCCN1,S
Mol_2355,(1R)-1-(1-methylcyclopropyl)ethanol,C[C@@H](O)C1(C)CC1,R
